student_number,cycle,academic_year,school,grade,test_version,subject,percent_correct
1040992817,1,2019,School3,9,1,Math,44.83
1040992817,1,2019,School3,9,1,ELA,51.04
1058083918,1,2019,School3,9,1,Math,32.76
1058083918,1,2019,School3,9,1,ELA,10.42
1050903325,1,2019,School3,10,1,Math,41.38
1050903325,1,2019,School3,10,1,ELA,37.5
1011099914,1,2019,School3,9,0.5,Math,24.14
1011099914,1,2019,School3,9,0.5,ELA,25
1073591010,1,2019,School3,11,1,Math,32.76
1073591010,1,2019,School3,11,1,ELA,26.04
1043379437,1,2019,School3,9,1,Math,29.31
1043379437,1,2019,School3,9,1,ELA,37.5
1028899811,1,2019,School3,10,1,Math,20.69
1028899811,1,2019,School3,10,1,ELA,19.79
1045529728,1,2019,School3,11,1,Math,39.66
1045529728,1,2019,School3,11,1,ELA,63.54
1029189914,1,2019,School3,10,1,Math,24.14
1029189914,1,2019,School3,10,1,ELA,45.83
1025987815,1,2019,School3,10,1,Math,51.72
1025987815,1,2019,School3,10,1,ELA,48.96
1081248726,1,2019,School3,11,0.5,Math,31.03
1081248726,1,2019,School3,11,0.5,ELA,35.42
1096784717,1,2019,School3,9,1,Math,17.24
1096784717,1,2019,School3,9,1,ELA,29.17
1019280914,1,2019,School3,11,1,Math,43.1
1019280914,1,2019,School3,11,1,ELA,53.13
1044309420,1,2019,School3,10,1,Math,36.21
1044309420,1,2019,School3,10,1,ELA,30.21
1011074816,1,2019,School3,10,0.5,Math,31.03
1011074816,1,2019,School3,10,0.5,ELA,29.17
1037983814,1,2019,School3,11,1,Math,27.59
1037983814,1,2019,School3,11,1,ELA,50
1029607828,1,2019,School3,9,1,Math,6.9
1029607828,1,2019,School3,9,1,ELA,9.38
1056085918,1,2019,School3,10,1,Math,22.41
1056085918,1,2019,School3,10,1,ELA,39.58
1006022632,1,2019,School3,10,0.5,Math,31.03
1006022632,1,2019,School3,10,0.5,ELA,25
1065499931,1,2019,School3,9,1,Math,27.59
1065499931,1,2019,School3,9,1,ELA,23.96
1056925124,1,2019,School3,10,1,Math,32.76
1056925124,1,2019,School3,10,1,ELA,46.88
1064249223,1,2019,School3,11,1,Math,46.55
1064249223,1,2019,School3,11,1,ELA,40.63
1036700820,1,2019,School3,9,1,Math,29.31
1036700820,1,2019,School3,9,1,ELA,19.79
1055231728,1,2019,School3,9,1,Math,22.41
1055231728,1,2019,School3,9,1,ELA,19.79
1038396115,1,2019,School3,10,1,Math,22.41
1038396115,1,2019,School3,10,1,ELA,35.42
1031600024,1,2019,School3,9,1,Math,27.59
1031600024,1,2019,School3,9,1,ELA,35.42
1055201321,1,2019,School3,9,1,Math,50
1055201321,1,2019,School3,9,1,ELA,27.08
1066015023,1,2019,School3,9,1,Math,18.97
1066015023,1,2019,School3,9,1,ELA,17.71
1069028820,1,2019,School3,10,1,Math,20.69
1069028820,1,2019,School3,10,1,ELA,33.33
1065331225,1,2019,School3,10,1,Math,34.48
1065331225,1,2019,School3,10,1,ELA,33.33
1086249723,1,2019,School3,9,1,Math,36.21
1086249723,1,2019,School3,9,1,ELA,32.29
1086896812,1,2019,School3,10,1,Math,31.03
1086896812,1,2019,School3,10,1,ELA,21.88
1068992818,1,2019,School3,9,1,Math,15.52
1068992818,1,2019,School3,9,1,ELA,28.13
1052255430,1,2019,School3,10,1,Math,27.59
1052255430,1,2019,School3,10,1,ELA,33.33
1074902321,1,2019,School3,9,1,Math,15.52
1074902321,1,2019,School3,9,1,ELA,22.92
1095499934,1,2019,School3,9,1,Math,15.52
1095499934,1,2019,School3,9,1,ELA,26.04
1029381917,1,2019,School3,11,1,Math,67.24
1029381917,1,2019,School3,11,1,ELA,76.04
1068318527,1,2019,School3,9,1,Math,25.86
1068318527,1,2019,School3,9,1,ELA,43.75
1050984810,1,2019,School3,10,0.5,Math,17.24
1050984810,1,2019,School3,10,0.5,ELA,22.92
1058284912,1,2019,School3,11,1,Math,60.34
1058284912,1,2019,School3,11,1,ELA,71.88
1028079912,1,2019,School3,11,0.5,Math,31.03
1028079912,1,2019,School3,11,0.5,ELA,18.75
1053281913,1,2019,School3,10,1,Math,25.86
1053281913,1,2019,School3,10,1,ELA,36.46
1004030021,1,2019,School3,11,1,Math,25.86
1004030021,1,2019,School3,11,1,ELA,34.38
1099290611,1,2019,School3,10,1,Math,13.79
1099290611,1,2019,School3,10,1,ELA,26.04
1085005620,1,2019,School3,9,1,Math,36.21
1085005620,1,2019,School3,9,1,ELA,32.29
1026116324,1,2019,School3,9,1,Math,27.59
1026116324,1,2019,School3,9,1,ELA,36.46
1082793813,1,2019,School3,9,1,Math,44.83
1082793813,1,2019,School3,9,1,ELA,35.42
1019590018,1,2019,School3,11,1,Math,41.38
1019590018,1,2019,School3,11,1,ELA,46.88
1054275615,1,2019,School3,10,0.5,Math,27.59
1054275615,1,2019,School3,10,0.5,ELA,25
1052533833,1,2019,School3,9,1,Math,22.41
1052533833,1,2019,School3,9,1,ELA,28.13
1015092911,1,2019,School3,9,1,Math,18.97
1015092911,1,2019,School3,9,1,ELA,21.88
1090180316,1,2019,School3,11,1,Math,27.59
1090180316,1,2019,School3,11,1,ELA,51.04
1032440128,1,2019,School3,11,1,Math,48.28
1032440128,1,2019,School3,11,1,ELA,27.08
1086984810,1,2019,School3,11,1,Math,27.59
1086984810,1,2019,School3,11,1,ELA,38.54
1098280811,1,2019,School3,9,0.5,Math,6.9
1098280811,1,2019,School3,9,0.5,ELA,16.67
1098280811,1,2019,School3,9,0.5,Math,41.38
1098280811,1,2019,School3,9,0.5,ELA,27.08
1040600722,1,2019,School3,10,1,Math,24.14
1040600722,1,2019,School3,10,1,ELA,48.96
1067381910,1,2019,School3,9,1,Math,20.69
1067381910,1,2019,School3,9,1,ELA,20.83
1072986816,1,2019,School3,10,1,Math,36.21
1072986816,1,2019,School3,10,1,ELA,37.5
1014183911,1,2019,School3,9,1,Math,17.24
1014183911,1,2019,School3,9,1,ELA,32.29
1091989811,1,2019,School3,9,1,Math,20.69
1091989811,1,2019,School3,9,1,ELA,21.88
1085189916,1,2019,School3,10,1,Math,18.97
1085189916,1,2019,School3,10,1,ELA,37.5
1000795814,1,2019,School3,9,1,Math,43.1
1000795814,1,2019,School3,9,1,ELA,45.83
1074897718,1,2019,School3,9,1,Math,25.86
1074897718,1,2019,School3,9,1,ELA,19.79
1052998817,1,2019,School3,10,0.5,Math,10.34
1052998817,1,2019,School3,10,0.5,ELA,18.75
1029343228,1,2019,School3,9,1,Math,15.52
1029343228,1,2019,School3,9,1,ELA,16.67
1094990815,1,2019,School3,10,1,Math,36.21
1094990815,1,2019,School3,10,1,ELA,0
1040211437,1,2019,School3,11,1,Math,29.31
1040211437,1,2019,School3,11,1,ELA,22.92
1056245725,1,2019,School3,11,1,Math,63.79
1056245725,1,2019,School3,11,1,ELA,60.42
1064287912,1,2019,School3,10,1,Math,27.59
1064287912,1,2019,School3,10,1,ELA,35.42
1094287915,1,2019,School3,11,1,Math,41.38
1094287915,1,2019,School3,11,1,ELA,53.13
1098073913,1,2019,School3,11,1,Math,48.28
1098073913,1,2019,School3,11,1,ELA,46.88
1083505825,1,2019,School3,9,1,Math,13.79
1083505825,1,2019,School3,9,1,ELA,10.42
1095989815,1,2019,School3,10,1,Math,46.55
1095989815,1,2019,School3,10,1,ELA,28.13
1097181911,1,2019,School3,10,1,Math,18.97
1097181911,1,2019,School3,10,1,ELA,21.88
1046815132,1,2019,School3,9,1,Math,20.69
1046815132,1,2019,School3,9,1,ELA,30.21
1098817233,1,2019,School3,9,1,Math,22.41
1098817233,1,2019,School3,9,1,ELA,18.75
1009083914,1,2019,School3,10,1,Math,20.69
1009083914,1,2019,School3,10,1,ELA,33.33
1023988814,1,2019,School3,11,0.5,Math,20.69
1023988814,1,2019,School3,11,0.5,ELA,35.42
1042411320,1,2019,School3,9,1,Math,18.97
1042411320,1,2019,School3,9,1,ELA,7.29
1095984810,1,2019,School3,10,0.5,Math,48.28
1095984810,1,2019,School3,10,0.5,ELA,45.83
1037238726,1,2019,School3,9,1,Math,36.21
1037238726,1,2019,School3,9,1,ELA,29.17
1005108131,1,2019,School3,11,1,Math,18.97
1005108131,1,2019,School3,11,1,ELA,34.38
1060107625,1,2019,School3,10,1,Math,27.59
1060107625,1,2019,School3,10,1,ELA,33.33
1078506821,1,2019,School3,9,1,Math,20.69
1078506821,1,2019,School3,9,1,ELA,18.75
1060898815,1,2019,School3,9,1,Math,39.66
1060898815,1,2019,School3,9,1,ELA,35.42
1063239636,1,2019,School3,10,1,Math,27.59
1063239636,1,2019,School3,10,1,ELA,47.92
1077074911,1,2019,School3,11,1,Math,36.21
1077074911,1,2019,School3,11,1,ELA,43.75
1004015024,1,2019,School3,9,1,Math,36.21
1004015024,1,2019,School3,9,1,ELA,16.67
1057997812,1,2019,School3,10,1,Math,39.66
1057997812,1,2019,School3,10,1,ELA,33.33
1053683717,1,2019,School3,9,0.5,Math,34.48
1053683717,1,2019,School3,9,0.5,ELA,39.58
1045417623,1,2019,School3,10,1,Math,50
1045417623,1,2019,School3,10,1,ELA,70.83
1005319620,1,2019,School3,11,1,Math,37.93
1005319620,1,2019,School3,11,1,ELA,56.25
1000895613,1,2019,School3,9,1,Math,13.79
1000895613,1,2019,School3,9,1,ELA,7.29
1036085916,1,2019,School3,11,1,Math,43.1
1036085916,1,2019,School3,11,1,ELA,44.79
1010797817,1,2019,School3,9,1,Math,17.24
1010797817,1,2019,School3,9,1,ELA,36.46
1063737224,1,2019,School3,10,1,Math,37.93
1063737224,1,2019,School3,10,1,ELA,44.79
1093183918,1,2019,School3,10,1,Math,29.31
1093183918,1,2019,School3,10,1,ELA,33.33
1083809823,1,2019,School3,9,1,Math,31.03
1083809823,1,2019,School3,9,1,ELA,15.63
1084189915,1,2019,School3,10,1,Math,36.21
1084189915,1,2019,School3,10,1,ELA,32.29
1076086912,1,2019,School3,10,1,Math,27.59
1076086912,1,2019,School3,10,1,ELA,28.13
1060797723,1,2019,School3,10,1,Math,29.31
1060797723,1,2019,School3,10,1,ELA,28.13
1019343227,1,2019,School3,9,1,Math,17.24
1019343227,1,2019,School3,9,1,ELA,12.5
1027245723,1,2019,School3,11,1,Math,41.38
1027245723,1,2019,School3,11,1,ELA,34.38
1041397018,1,2019,School3,10,1,Math,18.97
1041397018,1,2019,School3,10,1,ELA,26.04
1066906528,1,2019,School3,10,1,Math,36.21
1066906528,1,2019,School3,10,1,ELA,34.38
1056381615,1,2019,School3,9,0.5,Math,17.24
1056381615,1,2019,School3,9,0.5,ELA,18.75
1009660815,1,2019,School3,10,1,Math,15.52
1009660815,1,2019,School3,10,1,ELA,30.21
1061079918,1,2019,School3,11,1,Math,41.38
1061079918,1,2019,School3,11,1,ELA,38.54
1083704422,1,2019,School3,9,1,Math,22.41
1083704422,1,2019,School3,9,1,ELA,26.04
1078608824,1,2019,School3,9,1,Math,27.59
1078608824,1,2019,School3,9,1,ELA,23.96
1061425427,1,2019,School3,9,1,Math,31.03
1061425427,1,2019,School3,9,1,ELA,23.96
1096903023,1,2019,School3,9,1,Math,10.34
1096903023,1,2019,School3,9,1,ELA,7.29
1067495310,1,2019,School3,11,1,Math,39.66
1067495310,1,2019,School3,11,1,ELA,36.46
1075979813,1,2019,School3,11,1,Math,31.03
1075979813,1,2019,School3,11,1,ELA,52.08
1049492520,1,2019,School3,10,1,Math,37.93
1049492520,1,2019,School3,10,1,ELA,32.29
1001994816,1,2019,School3,9,1,Math,24.14
1001994816,1,2019,School3,9,1,ELA,16.67
1074995818,1,2019,School3,9,1,Math,44.83
1074995818,1,2019,School3,9,1,ELA,29.17
1045098911,1,2019,School3,10,1,Math,25.86
1045098911,1,2019,School3,10,1,ELA,23.96
1035098910,1,2019,School3,10,1,Math,39.66
1035098910,1,2019,School3,10,1,ELA,60.42
1086094912,1,2019,School3,10,1,Math,29.31
1086094912,1,2019,School3,10,1,ELA,32.29
1002185910,1,2019,School3,11,1,Math,22.41
1002185910,1,2019,School3,11,1,ELA,30.21
1071319522,1,2019,School3,10,0.5,Math,37.93
1071319522,1,2019,School3,10,0.5,ELA,14.58
1042389719,1,2019,School3,9,1,Math,25.86
1042389719,1,2019,School3,9,1,ELA,16.67
1054890810,1,2019,School3,9,1,Math,18.97
1054890810,1,2019,School3,9,1,ELA,19.79
1050173911,1,2019,School3,11,1,Math,44.83
1050173911,1,2019,School3,11,1,ELA,56.25
1005384914,1,2019,School3,9,1,Math,17.24
1005384914,1,2019,School3,9,1,ELA,17.71
1020185910,1,2019,School3,10,1,Math,27.59
1020185910,1,2019,School3,10,1,ELA,26.04
1018995816,1,2019,School3,9,1,Math,15.52
1018995816,1,2019,School3,9,1,ELA,17.71
1073896817,1,2019,School3,9,1,Math,39.66
1073896817,1,2019,School3,9,1,ELA,32.29
1075518235,1,2019,School3,10,1,Math,0
1075518235,1,2019,School3,10,1,ELA,7.29
1034108122,1,2019,School3,10,1,Math,32.76
1034108122,1,2019,School3,10,1,ELA,38.54
1090936124,1,2019,School3,9,1,Math,10.34
1090936124,1,2019,School3,9,1,ELA,18.75
1074305237,1,2019,School3,9,1,Math,3.45
1074305237,1,2019,School3,9,1,ELA,17.71
1044501827,1,2019,School3,9,1,Math,43.1
1044501827,1,2019,School3,9,1,ELA,32.29
1011609821,1,2019,School3,9,1,Math,22.41
1011609821,1,2019,School3,9,1,ELA,8.33
1029344725,1,2019,School3,10,1,Math,24.14
1029344725,1,2019,School3,10,1,ELA,17.71
1011183917,1,2019,School3,11,1,Math,70.69
1011183917,1,2019,School3,11,1,ELA,57.29
1041875819,1,2019,School3,10,0.5,Math,27.59
1041875819,1,2019,School3,10,0.5,ELA,10.42
1079245721,1,2019,School3,11,1,Math,10.34
1079245721,1,2019,School3,11,1,ELA,9.38
1059088915,1,2019,School3,11,1,Math,60.34
1059088915,1,2019,School3,11,1,ELA,48.96
1013692713,1,2019,School3,9,1,Math,0
1013692713,1,2019,School3,9,1,ELA,0
1083685713,1,2019,School3,9,1,Math,27.59
1083685713,1,2019,School3,9,1,ELA,27.08
1029590010,1,2019,School3,11,1,Math,25.86
1029590010,1,2019,School3,11,1,ELA,34.38
1098509826,1,2019,School3,9,1,Math,0
1098509826,1,2019,School3,9,1,ELA,1.04
1066815134,1,2019,School3,9,1,Math,24.14
1066815134,1,2019,School3,9,1,ELA,39.58
1022243725,1,2019,School3,11,1,Math,46.55
1022243725,1,2019,School3,11,1,ELA,50
1069902022,1,2019,School3,10,0.5,Math,31.03
1069902022,1,2019,School3,10,0.5,ELA,43.75
1064874713,1,2019,School3,10,1,Math,24.14
1064874713,1,2019,School3,10,1,ELA,27.08
1069882716,1,2019,School3,9,0.5,Math,24.14
1069882716,1,2019,School3,9,0.5,ELA,33.33
1054084915,1,2019,School3,9,1,Math,18.97
1054084915,1,2019,School3,9,1,ELA,14.58
